year	doy	hour	solar	netsolar	dw_solar	up_solar	temp	rh	windspeed	precip	day_length
2002	188	3	0.414	0	0	0	21.45	0.7155	1.6	0	14.7559494984984
2002	188	4	12.558	5.31	3.555	1.03	20.395	0.77435	1.435	0	14.7567299261183
2002	188	5	147.545	56.91	65.81	15.245	20.165	0.8033	1.555	0	14.7572241725319
2002	188	6	513.912	203.34	250.255	59.225	23.35	0.6654	1.46	0	14.7554814606211
2002	188	7	887.11	355.025	446.425	93.175	26.22	0.5025	1.29	0	14.7554455282229
2002	188	8	1211.939	495.04	621.785	118.845	27.765	0.4327	0.985	0	14.7554449833614
2002	188	9	1447.666	601.175	754.555	135.61	29.19	0.3429	0.86	0	14.7554450404647
2002	188	10	1632.172	680.525	858.82	149.155	29.705	0.35575	1.315	0	14.755445247762
2002	188	11	1811.756	761.985	959.135	164.07	30.03	0.38805	1.795	0	14.7554451274446
2002	188	12	1790.435	753.655	949.25	163.6	30.49	0.399	2.35	0	14.7554450192488
2002	188	13	1687.602	710.19	890.11	156.73	30.995	0.40385	2.075	0	14.7554450875413
2002	188	14	1486.076	623.17	779.895	143.83	31.535	0.40695	2.085	0	14.7554452658665
2002	188	15	1167.871	486.175	608.19	118.95	31.59	0.4144	1.965	0	14.7554450087602
2002	188	16	857.67	357.225	445.255	96.32	31.63	0.4205	1.785	0	14.7554450049136
2002	188	17	482.908	202.325	247.16	61.075	31.425	0.4353	1.54	0	14.75544487061
2002	188	18	166.681	67.425	77.27	22.24	30.17	0.4981	2.14	0	14.7554449881406
2002	188	19	10.879	4.56	1.995	0.995	28.63	0.54635	1.555	0	14.7526992303251
2002	188	20	0	0	0	0	28.28	0.5494	1.15	0	14.7629578621051
2002	188	21	0	0	0	0	27.385	0.5865	1.525	0	14.7637666499315
2002	188	22	0	0	0	0	26.215	0.6295	1.865	0	14.7639199500601
2002	188	23	0	0	0	0.03	24.58	0.69005	2.79	0	14.7640792511545
2002	189	0	0.046	0	0	0	23.355	0.7192	2.115	0	14.7642471611312
2002	189	1	0.391	0	0	0	22.7	0.72165	2.26	0	14.7644214309015
2002	189	2	0.46	0	0	0	22.305	0.72555	2.315	0	14.7645925657164
2002	189	3	0.46	0	0	0	21.73	0.7526	1.97	0	14.7647375626524
2002	189	4	14.145	5.925	4.185	1.15	21.425	0.7788	2.365	0	14.7658545273715
2002	189	5	173.88	68.875	81.175	21.305	21.755	0.8159	2.03	0	14.7682290835151
2002	189	6	494.776	196.805	243.83	57.465	24.17	0.75255	1.685	0	14.7667155795221
2002	189	7	895.252	358.13	453.925	94.59	26.745	0.6623	2.205	0	14.7666843949257
2002	189	8	1229.902	497.72	629.79	121.62	28.395	0.6018	3.125	0	14.7666839316749
2002	189	9	1497.944	614.38	776.135	141.305	29.83	0.5289	3.43	0	14.7666839894005
2002	189	10	1664.326	688.01	871.49	153.79	30.625	0.4739	3.2	0	14.7666841996271
2002	189	11	1740.341	728.23	922.235	162.25	31.455	0.4588	3.085	0	14.7666840703206
2002	189	12	1402.563	586.06	745.715	134.505	31.67	0.46345	3.44	0	14.7666839732338
2002	189	13	1375.009	574.315	729.675	138.865	31.94	0.4665	3.74	0	14.7666840510075
2002	189	14	1355.229	568.385	722.405	141.66	32.405	0.4658	3.6	0	14.7666839468534
2002	189	15	960.043	398.115	506.17	102.945	32.47	0.4621	3.23	0	14.7666839523362
2002	189	16	780.781	324.51	413.455	92.95	32.3	0.48755	3.955	0	14.7666839527288
2002	189	17	449.696	187.43	236.26	59.73	31.82	0.52235	3.38	0	14.766683902585
2002	189	18	156.584	64.665	77.625	22.19	30.495	0.58095	3.375	0	14.7666838270891
2002	189	19	11.914	4.59	2.81	1.075	28.735	0.64465	3.085	0	14.763748154995
2002	189	20	0	0	0	0	27.1	0.708	2.67	0	14.7735573695963
2002	189	21	0	0	0	0.01	25.73	0.76305	2.97	0	14.7743577982275
2002	189	22	0	0	0	0	25.075	0.78575	2.845	0	14.7745108641593
2002	189	23	0	0	0	0	25.06	0.786	3.01	0	14.7746700438949
2002	190	0	0	0	0	0	25.755	0.7449	3.805	0	14.7748370209405
2002	190	1	0	0	0	0	25.045	0.7717	3.17	0	14.7750008183066
2002	190	2	0	0	0	0	25.06	0.7501	3.66	0	14.7751498575967
2002	190	3	0	0	0	0	24.75	0.7666	3.45	0	14.7752739515807
2002	190	4	6.049	2.485	0.835	0.44	24.33	0.79465	3.83	0	14.7754839681384
2002	190	5	81.144	33.17	36.81	8.105	24.305	0.812	3.285	0	14.7662018195667
2002	190	6	159.643	64.91	78.465	16.56	25.04	0.7995	2.615	0	14.7619622722068
2002	190	7	473.8	186.915	240.12	51.61	25.56	0.76775	4.73	0	14.7618739675191
2002	190	8	925.52	369.905	476.195	98.145	26.515	0.7473	5.255	0	14.7618727004484
2002	190	9	1347.317	548.285	699.3	136.085	28.805	0.6791	4.045	0	14.7618727308742
2002	190	10	1610.046	660.29	842.43	156.835	30.38	0.64305	4.355	0	14.7618726520859
2002	190	11	1706.347	701.895	895.28	163	32.135	0.5768	5.14	0	14.7618726646156
2002	190	12	1551.741	637.075	816.43	154.385	32.92	0.54215	6.47	0	14.7618726889615
2002	190	13	1575.937	646.41	823.58	156.83	33.18	0.5459	7.235	0	14.7618727528862
2002	190	14	1111.222	453.15	579.88	117.425	32.895	0.5701	7.81	0	14.7618729190413
2002	190	15	1115.776	455.27	578.895	121.65	32.63	0.55095	7.8	0	14.7618726834923
2002	190	16	670.956	271.81	347.915	77.89	31.985	0.57055	6.825	0	14.7618726793793
2002	190	17	438.84	176.645	223.935	52.945	30.935	0.63315	6.42	0	14.7618725245467
2002	190	18	117.714	46.05	53.51	13.21	28.905	0.74095	6.19	0	14.7618726643326
2002	190	19	10.051	3.865	2.48	1.7	26.745	0.8173	6.095	0	14.755926402103
2002	190	20	0.161	0	0	0.42	25.27	0.8453	5.79	0	14.7629152930482
2002	190	21	0.46	0	0	0.165	23.8	0.8807	4.665	0	14.7635626098078
2002	190	22	0.46	0	0	0.035	23.7	0.8833	4.505	0	14.7637354610333
2002	190	23	0.46	0	0	0.035	23.45	0.8939	4.365	0	14.7639207530887
2002	191	0	0.46	0	0	0.12	22.955	0.92515	3.945	0	14.76411577354
2002	191	1	0.483	0	0	0.015	22.845	0.9189	3.93	0	14.7643072567217
2002	191	2	0.46	0	0	0.07	22.635	0.90335	3.885	0	14.7644820300817
2002	191	3	0.529	0	0	0.04	22.35	0.91475	3.355	0	14.7646289545478
2002	191	4	3.174	1.21	0	0.14	22.69	0.9079	2.125	0	14.764779487344
2002	191	5	30.567	12.07	10.52	3.22	22.675	0.9144	2.73	0	14.7686654417729
2002	191	6	185.748	74.59	92.665	20.405	23.33	0.8934	3.765	0	14.7027749700977
2002	191	7	225.239	88.695	111.845	24.78	23.905	0.86455	4.5	0	14.7012951386774
2002	191	8	305.624	114.19	145.095	31.4	24.465	0.83145	4.11	0	14.7012729558792
2002	191	9	722.407	275.955	360.105	76.435	25.26	0.77295	4.88	0	14.7012726701019
